Catalog,Cabinet_section,Cabinet_label,SKU,Cabinet_color,Weight,Cost,Details,Manufacture_date,Image,Quantity,Assemble_cost
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 42"" H",CW-W2442,"Charleston White",68,632.4,"42"" Wall Cabinet Double Door - 3 Shelves",,W2442.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 42"" H",CW-W2442GD,"Charleston White",60,687.6,"Glass Door Cabinet - Double Door",,W2442GD.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 12"" H",CW-W2712GD,"Charleston White",18,254.4,"Glass Door Cabinet - Single Door",,W2712GD.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 30"" H",CW-W2730,"Charleston White",56,505.2,"30"" Wall Cabinet Double Door - 2 Shelves",,W2730.PNG,99,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 36"" H",CW-W2736,"Charleston White",64,580.8,"36"" Wall Cabinet Double Door - 2 Shelves",,W2736.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 42"" H",CW-W2742,"Charleston White",74,649.2,"42"" High Cabinet Double Door - 3 Shelves",,W2742.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 12"" H",CW-W3012,"Charleston White",30,303.6,"30"" Bridge Cabinet",,W3012.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 12"" H",CW-W301224,"Charleston White",30,387.6,"30"" Refrigerator Wall Cabinet",,W301224.PNG,97,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 12"" H",CW-W3012GD,"Charleston White",20,324,"Glass Door Cabinet - Single Door",,W3012GD.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 15"" H",CW-W3015,"Charleston White",25,344.4,"30"" Bridge Cabinet",,W3015.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 15"" H",CW-W301524,"Charleston White",33,418.8,"30"" Refrigerator Wall Cabinet",,W301524.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 18"" H",CW-W3018,"Charleston White",30,376.8,"30"" Bridge Cabinet",,W3018.PNG,99,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 18"" H",CW-W301824,"Charleston White",37,466.8,"30"" Refrigerator Wall Cabinet",,W301824.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 18"" H",CW-W3018GD,"Charleston White",22,410.4,"Glass Door Cabinet - Single Door",,W3018GD.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 24"" H",CW-W3024,"Charleston White",30,452.4,"30"" Bridge Cabinet",,W3024.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 24"" H",CW-W302424,"Charleston White",53,564,"30"" Refrigerator Wall Cabinet",,W302424.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 30"" H",CW-W3030,"Charleston White",60,555.6,"30"" Wall Cabinet Double Door - 2 Shelves",,W3030.PNG,99,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 30"" H",CW-W3030GD,"Charleston White",56,610.8,"Glass Door Cabinet - Double Door",,W3030GD.PNG,99,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 36"" H",CW-W3036,"Charleston White",68,636,"36"" Wall Cabinet Double Door - 2 Shelves",,W3036.PNG,98,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 36"" H",CW-W3036GD,"Charleston White",63,711.6,"Glass Wall Door Cabinet - Double Door",,W3036GD.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 42"" H",CW-W3042,"Charleston White",80,739.2,"42"" High Cabinet Double Door - 3 Shelves",,W3042.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 42"" H",CW-W3042GD,"Charleston White",75,812.4,"Glass Door Cabinet - Double Door",,W3042GD.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 12"" H",CW-W3312,"Charleston White",32,319.2,"33"" Bridge Cabinet",,W3012.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Refrigerator Wall Cabinet",CW-W331224,"Charleston White",34,409.2,"30"" Refrigerator Wall Cabinet",,W331224.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 12"" H",CW-W3312GD,"Charleston White",24,345.6,"Glass Door Cabinet - Double Door",,W3312GD.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Bridge Cabinet",CW-W3315,"Charleston White",28,351.6,"33"" Wall Bridge Cabinet",,W331524.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Refrigerator Wall Cabinet",CW-W331524,"Charleston White",37,444,"33"" Wall Refrigerator Cabinet",,W331524.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Bridge Cabinet",CW-W3318,"Charleston White",32,387.6,"33"" Wall Bridge Cabinet",,W3318,100,18
"TEAM CABINETS","Wall Cabinets","Refrigerator Wall Cabinet",CW-W331824,"Charleston White",41,480,"30"" Refrigerator Wall Cabinet",,W331824.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Bridge Cabinet",CW-W3324,"Charleston White",33,462,"33"" Wall Bridge Cabinet",,W332424.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Refrigerator Wall Cabinet",CW-W332424,"Charleston White",56,610.8,"33"" W Refrigerator Cabinet",,W332424.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 30"" H",CW-W3330,"Charleston White",65,583.2,"30"" High Cabinet 2 Doors, - 2 Shelves",,W3330.PNG,99,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 36"" H",CW-W3336,"Charleston White",73,691.2,"36"" High Cabinet 2 Doors, - 2 Shelves",,W3336.PNG,98,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 42"" H",CW-W3342,"Charleston White",85,786,"42"" High Cabinet 2 Doors - 3 Shelves",,W3342.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Bridge Cabinet",CW-W3612,"Charleston White",34,339.6,"36"" W Bridge Cabinet",,W3612.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Refrigerator Wall Cabinet",CW-W361224,"Charleston White",48,430.8,"36"" Refrigerator Wall Cabinet",,W361224.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 12"" H",CW-W3612GD,"Charleston White",28,368.4,"Glass Door Cabinet - Double Door",,W3612GD.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Bridge Cabinet",CW-W3615,"Charleston White",30,364.8,"36"" Wall Bridge Cabinet",,W3615.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Refrigerator Wall Cabinet",CW-W361524,"Charleston White",43,460.8,"36"" Refrigerator Wall Cabinet",,W361524.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Bridge Cabinet",CW-W3618,"Charleston White",35,409.2,"36"" Wall Bridge Cabinet",,W3618.PNG,99,18
"TEAM CABINETS","Wall Cabinets","Refrigerator Wall Cabinet",CW-W361824,"Charleston White",53,501.6,"36"" Refrigerator Wall Cabinet",,W361824.PNG,99,18
"TEAM CABINETS","Wall Cabinets","Bridge Cabinet",CW-W3624,"Charleston White",35,531.6,"36"" Wall Bridge Cabinet",,W3624.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Refrigerator Wall Cabinet",CW-W362424,"Charleston White",63,655.2,"36"" Wall Refrigerator Cabinet",,W362424.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 30"" H",CW-W3630,"Charleston White",69,637.2,"30"" High Cabinet 2 Doors, - 2 Shelves",,W3630.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 36"" H",CW-W3636,"Charleston White",78,736.8,"36"" High Cabinet 2 Doors, - 2 Shelves",,W3636.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 36"" H",CW-W3642,"Charleston White",91,843.6,"42"" High Cabinet 2 Doors, - 3 Shelves",,W3642.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 30"" H",CW-W3930,"Charleston White",72,657.6,"30"" High Cabinet 2 Doors, - 2 Shelves",,W3930.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Corner Cabinet",CW-WBC2430,"Charleston White",51,394.8,"Wall Blind Cornet Cabinet ",,WBC2730.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Corner Cabinet",CW-WBC2442,"Charleston White",66,531.6,"Wall Blind Cornet Cabinet",,WBC2742.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Corner Cabinet",CW-WBC2730,"Charleston White",53,424.8,"Wall Blind Cornet Cabinet ",,WBC2730.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Corner Cabinet",CW-WBC2736,"Charleston White",59,480,"Wall Blind Cornet Cabinet",,WBC2736.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Corner Cabinet",CW-WBC2742,"Charleston White",69,564,"Wall Blind Cornet Cabinet",,WBC2742.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Corner Cabinet",CW-WBC3630,"Charleston White",56,541.2,"Wall Blind Cornet Cabinet ",,WBC2730.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Corner Cabinet",CW-WBC3642,"Charleston White",71,724.8,"Wall Blind Cornet Cabinet",,WBC2742.PNG,100,18
"TEAM CABINETS",Panels,"Wall End Panel",CW-WDEP30,"Charleston White",10,128.4,"Wall End Panel 11 1/2 x 29 x3/4",,WDEP30.PNG,100,0
"TEAM CABINETS",Panels,"Wall End Panel",CW-WDEP36,"Charleston White",12,147.6,"Wall End Panel 11 1/2 x 35 x3/4",,WDEP36.PNG,100,0
"TEAM CABINETS",Panels,"Wall End Panel",CW-WDEP42,"Charleston White",14,169.2,"Wall End Panel 11 1/2 x 41 x3/4",,WDEP42.PNG,100,0
"TEAM CABINETS","Wall Cabinets","Wall Wine Rack",CW-WRC2430,"Charleston White",40,450,"Wall Wine Rack 24 x 30 x12",,WRC2430.PNG,99,20
"TEAM CABINETS","Wall Cabinets","Wall Wine Rack",CW-WRC3015,"Charleston White",30,414,"Wall Wine Rack 30 x 15 x12",,WRC3018.PNG,100,20
"TEAM CABINETS","Wall Cabinets","Wall Wine Rack",CW-WRC3018,"Charleston White",33,433.2,"Wall Wine Rack 30 x 18 x12",,WRC3018.PNG,100,20
"TEAM CABINETS",Panels,Panel,CW-WSV42,"Charleston White",3,40.8,"Panel Only Finished on 1 side 15x42x1/4",,WSV42.PNG,100,0
"TEAM CABINETS","Base Cabinets","Drawer Base",SG-3DB12,"Shaker Gray",75,608.4,"3 Drawer Base  12""",,3DB12.PNG,96,25
"TEAM CABINETS","Base Cabinets","Drawer Base",SG-3DB15,"Shaker Gray",82,684,"3 Drawer Base 15""",,3DB15.PNG,94,25
"TEAM CABINETS","Base Cabinets","Drawer Base",SG-3DB18,"Shaker Gray",89,711.6,"3 Drawer Base 18""",,3DB18.PNG,92,25
"TEAM CABINETS","Base Cabinets","Drawer Base",SG-3DB21,"Shaker Gray",95,754.8,"3 Drawer Base  21""",,3DB21.PNG,99,25
"TEAM CABINETS","Base Cabinets","Drawer Base",SG-3DB24,"Shaker Gray",102,800.4,"3 Drawer Base 24""",,3DB24.PNG,94,25
"TEAM CABINETS","Base Cabinets","Drawer Base",SG-3DB30,"Shaker Gray",117,898.8,"3 Drawer Base 30""",,3DB30.PNG,93,25
"TEAM CABINETS","Base Cabinets","Drawer Base",SG-3DB36,"Shaker Gray",132,976.8,"3 Drawer Base 36""",,3DB36.PNG,99,25
"TEAM CABINETS","Vanity Cabinets","Vanity Cabinet Drawer Base",SG-3VDB12,"Shaker Gray",68,583.2,"Vanity 3 Drawer 12""",,3VDB12.PNG,94,25
"TEAM CABINETS","Vanity Cabinets","Vanity Cabinet Drawer Base",SG-3VDB15,"Shaker Gray",74,632.4,"Vanity 3 Drawer 15""",,3VDB15.PNG,100,25
"TEAM CABINETS","Vanity Cabinets","Vanity Cabinet Drawer Base",SG-3VDB18,"Shaker Gray",80,675.6,"Vanity 3 Drawer 18""",,3VDB18.PNG,98,25
"TEAM CABINETS",Moldings,Mouldings,SG-ACM8,"Shaker Gray",1,154.8,"Angle Crown Moulding 96"" x 3 5/8"" x 2 1/2""",,ACM8.PNG,99,0
"TEAM CABINETS","Wall Cabinets","Wall Accessory Cabinet",SG-AW1230,"Shaker Gray",32,249.6,"Angle Wall Cabinet  ",,AW1230.PNG,99,18
"TEAM CABINETS","Wall Cabinets","Wall Accessory Cabinet",SG-AW1242,"Shaker Gray",41,320.4,"Angle Wall Cabinet",,AW1242.PNG,99,18
"TEAM CABINETS","Base Cabinets","Base 12 Cabinet",SG-B12,"Shaker Gray",51,404.4,"Single Door Base 12""",,B12.PNG,96,25
"TEAM CABINETS","Base Cabinets","Base 15 Cabinet",SG-B15,"Shaker Gray",57,446.4,"Single Door Base 15""",,B15.PNG,99,25
"TEAM CABINETS","Base Cabinets","Base 18 Cabinet",SG-B18,"Shaker Gray",62,492,"Single Door Base 18""",,B18.PNG,91,25
"TEAM CABINETS","Base Cabinets","Base 21 Cabinet",SG-B21,"Shaker Gray",66,528,"Single Door Base 21""",,B21.PNG,98,25
"TEAM CABINETS","Base Cabinets","Base 24 Cabinet",SG-B24,"Shaker Gray",72,591.6,"Double Door Base 24""",,B24.PNG,80,25
"TEAM CABINETS","Base Cabinets","Base 27 Cabinet",SG-B27,"Shaker Gray",78,650.4,"Double Door Base 27""",,B27.PNG,98,25
"TEAM CABINETS","Base Cabinets","Base 30 Cabinet",SG-B30,"Shaker Gray",89,756,"Double Door Double Drawer 30""",,B30.PNG,89,25
"TEAM CABINETS","Base Cabinets","Base 33 Cabinet",SG-B33,"Shaker Gray",94,800.4,"Double Door Double Drawer 33""",,B33.PNG,89,25
"TEAM CABINETS","Base Cabinets","Base 36 Cabinet",SG-B36,"Shaker Gray",100,841.2,"Double Door Double Drawer 36""",,B36.PNG,97,25
"TEAM CABINETS","Base Cabinets","Base 42 Cabinet",SG-B42,"Shaker Gray",109,919.2,"Double Door Double Drawer 42""",,B42.PNG,100,25
"TEAM CABINETS",Moldings,Mouldings,SG-BAM,"Shaker Gray",1,43.2,"Moulding 96"" x 3/4"" x 3/16""",,BAM.PNG,100,0
"TEAM CABINETS","Base Cabinets","Base Corner Cabinet",SG-BBC36,"Shaker Gray",70,531.6,"Blind Base Corner 36""",,BBC36.PNG,100,25
"TEAM CABINETS","Base Cabinets","Base Corner Cabinet",SG-BBC39,"Shaker Gray",79,644.4,"Blind Base Corner 39""",,BBC39.PNG,100,25
"TEAM CABINETS","Base Cabinets","Base Corner Cabinet",SG-BBC42,"Shaker Gray",87,740.4,"Blind Base Corner 42""",,BBC42.PNG,99,25
"TEAM CABINETS",Moldings,Mouldings,SG-BCM8,"Shaker Gray",7,200.4,"Decorative Crown Moulding 96"" x 3"" x 2""",,DCM.PNG,78,0
"TEAM CABINETS",Panels,Panel,SG-BDEP,"Shaker Gray",18,260.4,"Panel 23"" 1/2 x 29 x 3/4""",,BDEP.PNG,98,0
"TEAM CABINETS","Base Cabinets","Base 24 Cabinet",SG-BEC24,"Shaker Gray",76,498,"Base End 24 x 34 1/2 x 24",,BEC24.PNG,100,0
"TEAM CABINETS","Base Cabinets","Base Accessory Cabinet",SG-BES12,"Shaker Gray",52,324,"Base End Shelf Cabinet 12"" x 34 1/2"" x 24""",,BES12.PNG,100,20
"TEAM CABINETS","Base Cabinets","Base Spice Drawer",SG-BSDC6,"Shaker Gray",55,0,"Base Spice Drawer 6""",,BSDC6.PNG,0,20
"TEAM CABINETS",Panels,"Fillers & Panels",SG-BSV,"Shaker Gray",4,54,"Panel --Only finish on one side",,BSV.PNG,100,0
"TEAM CABINETS","Base Cabinets","Tray Base",SG-BT09,"Shaker Gray",38,307.2,"Tray Base Cabinet 9""",,BT9.PNG,99,25
"TEAM CABINETS","Base Cabinets","Base Waste Basket Cabinet",SG-BWB18,"Shaker Gray",75,649.2,"Base Waste Basket 18""",,BWB18.PNG,95,25
"TEAM CABINETS",Accessories,Corbels,SG-CB9,"Shaker Gray",3,44.4,"Corbels 9"" x 9"" x 9""",,CB9.PNG,100,0
"TEAM CABINETS",Accessories,Corbels,SG-CBT,"Shaker Gray",6,196.8,"Corbels  3"" 1/2 x  13"" 1/2 x 5"" 7/8",,CBT.PNG,100,0
"TEAM CABINETS",Accessories,"Decorative Legs",SG-CLDL,"Shaker Gray",10,289.2,"Decorative Legs 3"" x 34"" 1/2 x 3",,CLDL.PNG,100,0
"TEAM CABINETS",Moldings,"Crown Moulding",SG-CM8,"Shaker Gray",4,169.2,"Crown 96"" x 1"" 3/4 x 1"" 3/16",,CM8.PNG,97,0
"TEAM CABINETS",Moldings,Mouldings,SG-COV,"Shaker Gray",10,258,"Cove Crown Moulding 96"" x 3 5/8"" x 2 1/2""",,COV.PNG,100,0
"TEAM CABINETS","Base Cabinets","Corner Sink Base",SG-CSB36,"Shaker Gray",96,669.6,"Corner Sink Base 36""",,CSB36.PNG,100,25
"TEAM CABINETS","Base Cabinets","Sink Base 42""",SG-DCSF42,"Shaker Gray",29,254.4,"Sink Base 42""",,DCWF42.PNG,99,25
"TEAM CABINETS","Wall Cabinets","Corner Cabinet",SG-DCW2412GD,"Shaker Gray",36,248.4,"Glass Door Diagonal Wall 24x12",,DCW2430GD.PNG,100,20
"TEAM CABINETS","Wall Cabinets","Corner Cabinet",SG-DCW2430,"Shaker Gray",70,532.8,"Diagonal Corner Wall 24x30",,DCW2430.PNG,97,20
"TEAM CABINETS","Wall Cabinets","Corner Cabinet",SG-DCW2430GD,"Shaker Gray",70,562.8,"Glass Door Diagonal Wall 24x30",,DCW2430GD.PNG,100,20
"TEAM CABINETS","Wall Cabinets","Corner Cabinet",SG-DCW2436,"Shaker Gray",77,607.2,"Diagonal Corner Wall 24x36",,DCW2436.PNG,97,20
"TEAM CABINETS","Wall Cabinets","Corner Cabinet",sG-DCW2436GD,"Shaker Gray",77,638.4,"Glass Door Diagonal Wall 24x36",,DCW2436GD.PNG,100,20
"TEAM CABINETS","Wall Cabinets","Corner Cabinet",SG-DCW2442,"Shaker Gray",92,729.6,"Diagonal Corner Wall 24x42",,DCW2442.PNG,99,20
"TEAM CABINETS","Wall Cabinets","Corner Cabinet",SG-DCW2442GD,"Shaker Gray",92,742.8,"Glass Door Diagonal Wall 24x42",,DCW2442GD.PNG,100,20
"TEAM CABINETS","Wall Cabinets","Corner Cabinet",SG-DCW2712GD,"Shaker Gray",56,265.2,"Glass Door Diagonal Cabinet 27x12",,DCW2736GD.PNG,100,20
"TEAM CABINETS","Wall Cabinets","Corner Cabinet",SG-DCW2736,"Shaker Gray",110,638.4,"Diagonal Corner Cabinet",,DCW2736.PNG,100,20
"TEAM CABINETS","Wall Cabinets","Corner Cabinet",SG-DCW2742,"Shaker Gray",110,775.2,"Diagonal Corner Cabinet",,DCW2742.PNG,99,20
"TEAM CABINETS","Base Cabinets","Base 18 Cabinet",SG-DFB18,"Shaker Gray",68,538.8,"Drawer File Base 18""",,DFB18.PNG,100,20
"TEAM CABINETS",Moldings,Mouldings,SG-DMTIS,"Shaker Gray",1,42,"Dentil Moulding 96"" x 11/16"" x 3/8""",,DMTIS.PNG,100,0
"TEAM CABINETS",Panels,Panel,SG-DWR3,"Shaker Gray",16,145.2,"Panel 3"" x 34"" 1/4 x 24""",,DWR3.PNG,95,0
"TEAM CABINETS","Base Cabinets","Base Corner Cabinet",SG-ERB33,"Shaker Gray",89,681.6,"Lazy Susan 33""",,BER33.PNG,100,25
"TEAM CABINETS","Base Cabinets","Base Corner Cabinet",SG-ERB36,"Shaker Gray",99,756,"Lazy Susan 36""",,BER36.PNG,97,25
"TEAM CABINETS",Fillers,Filler,SG-F342,"Shaker Gray",3,42,"Filler 3"" x 42 x 3/4""",,F342.PNG,51,0
"TEAM CABINETS",Fillers,Filler,SG-F396,"Shaker Gray",6,141.6,"Filler 3"" x 96"" x 3/4""",,F396.PNG,91,0
"TEAM CABINETS",Fillers,Filler,SG-F642,"Shaker Gray",6,81.6,"Filler 6"" x 42"" x 3/4""",,F642.PNG,98,0
"TEAM CABINETS",Fillers,Filler,SG-F696,"Shaker Gray",12,211.2,"Filler 6"" x 96"" x 3/4""",,F696.PNG,91,0
"TEAM CABINETS",Moldings,Mouldings,SG-FBM,"Shaker Gray",11,196.8,"Moulding 96"" x 4"" 15/16 x 3/4""",,FBM.PNG,78,0
"TEAM CABINETS",Fillers,Filler,SG-FF396,"Shaker Gray",7,160.8,"Filler 3"" x 96"" x 3/4""",,FF396.PNG,100,0
"TEAM CABINETS",Accessories,"Decorative Legs",SG-FLDL,"Shaker Gray",10,295.2,"Decorative Legs 3"" x 34"" 1/2 x 3",,FLDL.PNG,100,0
"TEAM CABINETS",Panels,Panel,SG-FPV4296,"Shaker Gray",47,182.4,"Panel 42x96x1/4 - Only finished on 1 side",,FPV4296.PNG,96,0
"TEAM CABINETS","Base Cabinets","Farm Sink Base 36""",SG-FSB36,"Shaker Gray",75,640.8,"Farm Sink Base 36""",,FSB36.PNG,98,25
"TEAM CABINETS",Moldings,Mouldings,SG-LRM8,"Shaker Gray",1,178.8,"Angle Light Trail Moulding 96"" x 1 9/16"" x 2 1/4""",,ALRM.PNG,96,0
"TEAM CABINETS","Base Cabinets","Base Corner Cabinet",SG-LSB33-C,"Shaker Gray",89,0,"Lazy Susan 33"" - Chrome Basket",,LSB33.PNG,100,25
"TEAM CABINETS","Base Cabinets","Base Corner Cabinet",SG-LSB33-W,"Shaker Gray",92,0,"Lazy Susan 33"" - Wood Basket",,LSB33.PNG,100,25
"TEAM CABINETS","Base Cabinets","Base Corner Cabinet",SG-LSB36-C,"Shaker Gray",99,0,"Lazy Susan 36"" - Chrome Basket",,LSB36.PNG,0,25
"TEAM CABINETS","Base Cabinets","Base Corner Cabinet",SG-LSB36-W,"Shaker Gray",102,0,"Lazy Susan 36"" - Wood Basket",,LSB36.PNG,0,25
"TEAM CABINETS","Base Cabinets","Base Microwave Cabinet",SG-MO3030,"Shaker Gray",51,625.2,"Microwave Oven Cabinet 30""",,MO3030.PNG,100,30
"TEAM CABINETS","Base Cabinets","Base Microwave Cabinet",SG-MO3036,"Shaker Gray",59,723.6,"Microwave Oven Cabinet 36""",,MO3036.PNG,100,30
"TEAM CABINETS","Base Cabinets","Base Microwave Cabinet",SG-MO3042,"Shaker Gray",66,852,"Microwave Oven Cabinet 42""",,MO3042.PNG,100,30
"TEAM CABINETS","Tall Cabinets","Oven Cabinets",SG-O308424,"Shaker Gray",200,1784.4,"Oven Cabinets 30 x 84 x 24",,O338424.PNG,98,30
"TEAM CABINETS","Tall Cabinets","Oven Cabinets",SG-O309024,"Shaker Gray",215,1804.8,"Oven Cabinets 30 x 90 x 24",,O339024.PNG,100,30
"TEAM CABINETS","Tall Cabinets","Oven Cabinets",SG-O309624,"Shaker Gray",233,1939.2,"Oven Cabinets 30 x 96 x 24",,O339624.PNG,100,30
"TEAM CABINETS","Tall Cabinets","Oven Cabinets",SG-O338424,"Shaker Gray",215,1795.2,"Oven Cabinets 33 x 84 x 24",,O338424.PNG,100,30
"TEAM CABINETS","Tall Cabinets","Oven Cabinets",SG-O339024,"Shaker Gray",233,1881.6,"Oven Cabinets 33 x 90 x 24",,O339024.PNG,100,30
"TEAM CABINETS","Tall Cabinets","Oven Cabinets",SG-O339624,"Shaker Gray",242,2049.6,"Oven Cabinets 33 x 96 x 24",,O339624.PNG,100,30
"TEAM CABINETS",Moldings,Mouldings,SG-OCM8,"Shaker Gray",2,40.8,"Moulding 96"" x 3/4"" x 3/4""",,OCM.PNG,99,0
"TEAM CABINETS","Wall Cabinets","Wall Accessory Cabinets",SG-OE630,"Shaker Gray",16,145.2,"Open End Shelves",,OE630.PNG,100,20
"TEAM CABINETS","Wall Cabinets","Wall Accessory Cabinets",SG-OE636,"Shaker Gray",19,163.2,"Open End Shelves",,OE636.PNG,100,20
"TEAM CABINETS","Wall Cabinets","Wall Accessory Cabinets",SG-OE642,"Shaker Gray",21,178.8,"Open End Shelves",,OE642.PNG,100,20
"TEAM CABINETS",Moldings,Mouldings,SG-RCM4S,"Shaker Gray",8,188.4,"Inset Crown Moulding 96"" x 4 3/16"" x 7/8""",,RCM4S.PNG,100,0
"TEAM CABINETS",Panels,"Refrigerator Panel",SG-REPV2496,"Shaker Gray",41,254.4,"Refrigeraor Panel 1"" 1/2x96x 24",,REPV2496.PNG,96,0
"TEAM CABINETS",Panels,"Refrigerator Panel",SG-REPV2796,"Shaker Gray",45,312,"Refrigeraor Panel 1"" 1/2x96x 27",,REPV2496.PNG,98,0
"TEAM CABINETS",Moldings,Rope,SG-ROPE,"Shaker Gray",1,51.6,"ROPE 96"" x 3/4"" x 3/8""",,ROPE.PNG,100,0
"TEAM CABINETS",Accessories,"Roll Out Tray",SG-RS18,"Shaker Gray",11,123,"Roll Out Tray - Fits B18",,RS18.PNG,0,10
"TEAM CABINETS",Accessories,"Roll Out Tray",SG-RS21,"Shaker Gray",12,133,"Roll Out Tray - Fits B21",,RS21.PNG,0,10
"TEAM CABINETS",Accessories,"Roll Out Tray",SG-RS24,"Shaker Gray",14,141,"Roll Out Tray - Fits B24",,RS24.PNG,0,10
"TEAM CABINETS",Accessories,"Roll Out Tray",SG-RS27,"Shaker Gray",15,147,"Roll Out Tray - Fits B27",,RS27.PNG,0,10
"TEAM CABINETS",Accessories,"Roll Out Tray",SG-RS30,"Shaker Gray",16,156,"Roll Out Tray - Fits B30",,RS30.PNG,0,10
"TEAM CABINETS",Accessories,"Roll Out Tray",SG-RS33,"Shaker Gray",17,162,"Roll Out Tray - Fits B33",,RS33.PNG,0,10
"TEAM CABINETS",Accessories,"Roll Out Tray",SG-RS36,"Shaker Gray",18,171,"Roll Out Tray - Fits B36",,RS36.PNG,0,10
"TEAM CABINETS",Panels,Panel,SG-S2496,"Shaker Gray",37,246,"Panel 24x96x3/4 Finished on both sides",,S2496.PNG,92,0
"TEAM CABINETS","Base Cabinets","Sink Base 27""",SG-SB27,"Shaker Gray",60,506.4,"Sink Base 27""",,SB30.PNG,100,20
"TEAM CABINETS","Base Cabinets","Sink Base 30""",SG-SB30,"Shaker Gray",64,554.4,"Sink Base 30""",,SB30.PNG,97,20
"TEAM CABINETS","Base Cabinets","Sink Base 33""",SG-SB33,"Shaker Gray",70,591.6,"Sink Base 33""",,SB33.PNG,92,20
"TEAM CABINETS","Base Cabinets","Sink Base 36""",SG-SB36,"Shaker Gray",76,640.8,"Sink Base 36""",,SB36.PNG,98,20
"TEAM CABINETS","Base Cabinets","Sink Base 42""",SG-SBF4242,"Shaker Gray",23,100.8,"Sink Base Diagonal Floor 42x42",,SBF4242.PNG,99,25
"TEAM CABINETS",Accessories,"Stem Glass Holder",SG-SGH30,"Shaker Gray",10,140.4,"Stem Glass Holder 30"" x 1"" 1/2 x 12""",,SGH30.PNG,100,20
"TEAM CABINETS",Moldings,Mouldings,SG-SHM,"Shaker Gray",1,33.6,"Moulding 96 x 3/4 x 1/2",,SHM.PNG,77,0
"TEAM CABINETS",Moldings,"Scribe Molding (SCR) (SM8)",SG-SM8,"Shaker Gray",1,0,"Moulding 96 x 3/4 x 1/4",,SCR.PNG,0,0
"TEAM CABINETS","Base Cabinets","Base Accessory Cabinet",SG-SPB6,"Shaker Gray",32,416.4,"Base Spice Pull Cabinet 6"" ",,SPB6.PNG,100,25
"TEAM CABINETS","Base Cabinets","Base Accessory Cabinet",SG-SPB9,"Shaker Gray",36,474,"Base Spice Pull Cabinet 9"" ",,SPB9.PNG,100,25
